city,sex,age_code
C11,S1,A09
C11,S1,A22
C11,S2,A21
C11,S2,A18
C11,S1,A12
C12,S1,A03
C12,S2,A16
C12,S1,A10
C12,S1,A13
C12,S2,A15
C22,S2,A10
C31,S2,A18
C31,S1,A19
C31,S2,A19
C31,S1,A12
C31,S1,A22
C31,S2,A19
C31,S1,A09
C31,S1,A16
C31,S2,A19
C31,S2,A21
C31,S1,A09
C31,S2,A16
C31,S1,A12
C31,S1,A12
C31,S1,A12
C31,S1,A23
C31,S1,A17
C31,S2,A13
C32,S1,A11
C32,S1,A14
C32,S2,A11
C32,S1,A13
C32,S2,A05
C32,S2,A10
C32,S1,A10
C32,S2,A10
C32,S1,A09
C32,S1,A22
C32,S1,A09
C32,S1,A14
C32,S2,A07
C32,S2,A18
C32,S2,A11
C32,S1,A02
C33,S2,A18
C33,S1,A06
C33,S1,A18
C33,S1,A13
C33,S2,A23
C34,S1,A10
C34,S1,A19
C34,S1,A11
C34,S1,A13
C34,S1,A18
C35,S1,A13
C35,S2,A11
C35,S1,A05
C37,S1,A19
C37,S1,A03
C37,S1,A22
C37,S1,A16
C37,S1,A09
C38,S1,A05
C38,S1,A16
C38,S1,A17
C38,S1,A13
C38,S1,A15
C38,S2,A12
C39,S1,A10
C39,S2,A13
C39,S2,A17
C39,S1,A15
C39,S1,A19
C40,S1,A19
C40,S2,A14
C40,S1,A08
C43,S1,A19
C43,S1,A13
C43,S1,A08
C43,S2,A11
C43,S1,A06
C43,S1,A18
C43,S2,A05
C43,S1,A15
C45,S1,A09
C45,S1,A16
C45,S2,A14
C45,S1,A18
C46,S2,A13
C46,S1,A05
C90,S2,A17
C90,S2,A04
